course_id,title,platform,category,instructor,learning_product,level,duration,skills,rating,reviews,data_source,url,title_norm,rating_known,rating_clean,duplicate_title_platform,duplicate_title_platform_level,canonical_key,canonical_course_id,course_text,source_course_ids,source_row_count
1331,The Skilled Helper Training Course (with Gerard Egan Ph.D.),Udemy,Teaching & Academics,Kain Ramsay,Course,Not specified,7.0 hours,Social Science Life Coach Training,4.5,600.0,Public Dataset,,the skilled helper training course with gerard egan ph d,True,4.5,False,False,the skilled helper training course with gerard egan ph d||udemy,1283,Title: The Skilled Helper Training Course (with Gerard Egan Ph.D.) | Platform: Udemy | Category: Teaching & Academics | Level: Not specified | Instructor: Kain Ramsay | Learning Product: Course | Skills: Social Science Life Coach Training,1331,1
1332,Lead People Like a Pro,Udemy,Personal Development,K.M. Harvin,Course,Not specified,1.5 hours,Leadership Personal Development,5.0,1.0,Public Dataset,,lead people like a pro,True,5.0,False,False,lead people like a pro||udemy,1284,Title: Lead People Like a Pro | Platform: Udemy | Category: Personal Development | Level: Not specified | Instructor: K.M. Harvin | Learning Product: Course | Skills: Leadership Personal Development,1332,1
1333,Writing Champion: Four Steps To Conquer Persuasive Writing!,Udemy,Personal Development,David Merrill,Course,Not specified,0.7333333333333333 hours,Personal Brand Building Essay Writing,4.0,1.0,Public Dataset,,writing champion four steps to conquer persuasive writing,True,4.0,False,False,writing champion four steps to conquer persuasive writing||udemy,1285,Title: Writing Champion: Four Steps To Conquer Persuasive Writing! | Platform: Udemy | Category: Personal Development | Level: Not specified | Instructor: David Merrill | Learning Product: Course | Skills: Personal Brand Building Essay Writing,1333,1
1334,Professional English pronunciation for CHINESE accents,Udemy,Personal Development,Alison Kimble,Course,Not specified,16.5 hours,Career Development English Pronunciation,0.0,0.0,Public Dataset,,professional english pronunciation for chinese accents,False,,False,False,professional english pronunciation for chinese accents||udemy,1286,Title: Professional English pronunciation for CHINESE accents | Platform: Udemy | Category: Personal Development | Level: Not specified | Instructor: Alison Kimble | Learning Product: Course | Skills: Career Development English Pronunciation,1334,1
1335,Certified India Heritage English and Spiritual Dance Class 2,Udemy,Lifestyle,Sarita Wariyer,Course,Not specified,0.5666666666666667 hours,Other Lifestyle Indian Dance,0.0,0.0,Public Dataset,,certified india heritage english and spiritual dance class 2,False,,False,False,certified india heritage english and spiritual dance class 2||udemy,1287,Title: Certified India Heritage English and Spiritual Dance Class 2 | Platform: Udemy | Category: Lifestyle | Level: Not specified | Instructor: Sarita Wariyer | Learning Product: Course | Skills: Other Lifestyle Indian Dance,1335,1
1336,Essentials of Green Smoothies,Udemy,Health & Fitness,Evita Ochel,Course,Not specified,2.5 hours,Nutrition Unknown,4.7,586.0,Public Dataset,,essentials of green smoothies,True,4.7,False,False,essentials of green smoothies||udemy,1288,Title: Essentials of Green Smoothies | Platform: Udemy | Category: Health & Fitness | Level: Not specified | Instructor: Evita Ochel | Learning Product: Course | Skills: Nutrition Unknown,1336,1
1337,Modern PR — How To Get Press Coverage For Your Business,Udemy,Marketing,Brad Merrill,Course,Not specified,1.0 hours,Public Relations Unknown,4.4,1033.0,Public Dataset,,modern pr how to get press coverage for your business,True,4.4,False,False,modern pr how to get press coverage for your business||udemy,1289,Title: Modern PR — How To Get Press Coverage For Your Business | Platform: Udemy | Category: Marketing | Level: Not specified | Instructor: Brad Merrill | Learning Product: Course | Skills: Public Relations Unknown,1337,1
1338,End the Struggle: Stress & Emotional Eating,Udemy,Health & Fitness,JoAnna Gistand,Course,Not specified,0.6333333333333333 hours,Nutrition Stress Management,5.0,2.0,Public Dataset,,end the struggle stress emotional eating,True,5.0,False,False,end the struggle stress emotional eating||udemy,1290,Title: End the Struggle: Stress & Emotional Eating | Platform: Udemy | Category: Health & Fitness | Level: Not specified | Instructor: JoAnna Gistand | Learning Product: Course | Skills: Nutrition Stress Management,1338,1
1339,Zapier (2021): Crash Course,Udemy,Office Productivity,Leonardo Adonis,Course,Not specified,1.0 hours,Other Office Productivity Zapier,5.0,2.0,Public Dataset,,zapier 2021 crash course,True,5.0,False,False,zapier 2021 crash course||udemy,1291,Title: Zapier (2021): Crash Course | Platform: Udemy | Category: Office Productivity | Level: Not specified | Instructor: Leonardo Adonis | Learning Product: Course | Skills: Other Office Productivity Zapier,1339,1
1340,How to quick create professional videos using Keynote,Udemy,Marketing,Gabriel Medeiros,Course,Not specified,4.0 hours,Video & Mobile Marketing Apple Keynote,4.8,29.0,Public Dataset,,how to quick create professional videos using keynote,True,4.8,False,False,how to quick create professional videos using keynote||udemy,1292,Title: How to quick create professional videos using Keynote | Platform: Udemy | Category: Marketing | Level: Not specified | Instructor: Gabriel Medeiros | Learning Product: Course | Skills: Video & Mobile Marketing Apple Keynote,1340,1
1341,Circle of 5ths for the Harp 2.0 with Monica Schley,Udemy,Music,Monica Schley,Course,Not specified,1.0 hours,Music Fundamentals Harp,4.7,4.0,Public Dataset,,circle of 5ths for the harp 2 0 with monica schley,True,4.7,False,False,circle of 5ths for the harp 2 0 with monica schley||udemy,1293,Title: Circle of 5ths for the Harp 2.0 with Monica Schley | Platform: Udemy | Category: Music | Level: Not specified | Instructor: Monica Schley | Learning Product: Course | Skills: Music Fundamentals Harp,1341,1
1342,Taking The Fear Out Of Corporate Fundraising,Udemy,Marketing,Simon Scriver,Course,Not specified,2.0 hours,Other Marketing Fundraising,4.4,105.0,Public Dataset,,taking the fear out of corporate fundraising,True,4.4,False,False,taking the fear out of corporate fundraising||udemy,1294,Title: Taking The Fear Out Of Corporate Fundraising | Platform: Udemy | Category: Marketing | Level: Not specified | Instructor: Simon Scriver | Learning Product: Course | Skills: Other Marketing Fundraising,1342,1
1343,How to Draw and Sketch for Absolute Beginners pt 1,Udemy,Design,Rich Graysonn,Course,Not specified,12.5 hours,Graphic Design & Illustration Sketching,4.5,4011.0,Public Dataset,,how to draw and sketch for absolute beginners pt 1,True,4.5,False,False,how to draw and sketch for absolute beginners pt 1||udemy,1295,Title: How to Draw and Sketch for Absolute Beginners pt 1 | Platform: Udemy | Category: Design | Level: Not specified | Instructor: Rich Graysonn | Learning Product: Course | Skills: Graphic Design & Illustration Sketching,1343,1
1344,Quality PPC Advertising,Udemy,Marketing,Eric Yeboah,Course,Not specified,1.0 hours,Advertising PPC Advertising,5.0,1.0,Public Dataset,,quality ppc advertising,True,5.0,False,False,quality ppc advertising||udemy,1296,Title: Quality PPC Advertising | Platform: Udemy | Category: Marketing | Level: Not specified | Instructor: Eric Yeboah | Learning Product: Course | Skills: Advertising PPC Advertising,1344,1
1345,Mindfulness and Mindfulness Meditation Course,Udemy,Personal Development,Libby Seery Founder of Renaissance Life Therapies,Course,Not specified,1.0 hours,Happiness Mindfulness,4.1,912.0,Public Dataset,,mindfulness and mindfulness meditation course,True,4.1,False,False,mindfulness and mindfulness meditation course||udemy,1297,Title: Mindfulness and Mindfulness Meditation Course | Platform: Udemy | Category: Personal Development | Level: Not specified | Instructor: Libby Seery Founder of Renaissance Life Therapies | Learning Product: Course | Skills: Happiness Mindfulness,1345,1
1346,The Comprehensive SQL Course 2021,Udemy,Development,Malvik Vaghadia,Course,Not specified,6.0 hours,Database Design & Development SQL,4.7,90.0,Public Dataset,,the comprehensive sql course 2021,True,4.7,False,False,the comprehensive sql course 2021||udemy,1298,Title: The Comprehensive SQL Course 2021 | Platform: Udemy | Category: Development | Level: Not specified | Instructor: Malvik Vaghadia | Learning Product: Course | Skills: Database Design & Development SQL,1346,1
1347,Ultimate Adobe Photoshop CC Masterclass Basics To Advanced,Udemy,Design,Stephen Koel Soren,Course,Not specified,5.0 hours,Graphic Design & Illustration Photoshop,4.6,1309.0,Public Dataset,,ultimate adobe photoshop cc masterclass basics to advanced,True,4.6,False,False,ultimate adobe photoshop cc masterclass basics to advanced||udemy,1299,Title: Ultimate Adobe Photoshop CC Masterclass Basics To Advanced | Platform: Udemy | Category: Design | Level: Not specified | Instructor: Stephen Koel Soren | Learning Product: Course | Skills: Graphic Design & Illustration Photoshop,1347,1
1348,Jeet Kune Do Fundamentals & Concepts,Udemy,Health & Fitness,"Sifu Rob Doggett, The JKD Process",Course,Not specified,1.5 hours,Self Defense Jeet Kune Do,0.0,0.0,Public Dataset,,jeet kune do fundamentals concepts,False,,False,False,jeet kune do fundamentals concepts||udemy,1300,"Title: Jeet Kune Do Fundamentals & Concepts | Platform: Udemy | Category: Health & Fitness | Level: Not specified | Instructor: Sifu Rob Doggett, The JKD Process | Learning Product: Course | Skills: Self Defense Jeet Kune Do",1348,1
1349,YouTube Made Simple: Start your channel fast complete guide,Udemy,Marketing,Jewel & Auret,Course,Not specified,5.5 hours,Content Marketing YouTube Audience Growth,4.5,327.0,Public Dataset,,youtube made simple start your channel fast complete guide,True,4.5,False,False,youtube made simple start your channel fast complete guide||udemy,1301,Title: YouTube Made Simple: Start your channel fast complete guide | Platform: Udemy | Category: Marketing | Level: Not specified | Instructor: Jewel & Auret | Learning Product: Course | Skills: Content Marketing YouTube Audience Growth,1349,1
1350,Self-Publishing 101,Udemy,Business,Kassandra Vaughn,Course,Not specified,1.5 hours,Media Self-Publishing,0.0,0.0,Public Dataset,,self publishing 101,False,,False,False,self publishing 101||udemy,1302,Title: Self-Publishing 101 | Platform: Udemy | Category: Business | Level: Not specified | Instructor: Kassandra Vaughn | Learning Product: Course | Skills: Media Self-Publishing,1350,1
1351,Bing Ads / Microsoft Advertising: A Beginners Guide To PPC,Udemy,Marketing,Brennan Zimmer,Course,Not specified,2.0 hours,Advertising Bing Ads,3.8,101.0,Public Dataset,,bing ads microsoft advertising a beginners guide to ppc,True,3.8,False,False,bing ads microsoft advertising a beginners guide to ppc||udemy,1303,Title: Bing Ads / Microsoft Advertising: A Beginners Guide To PPC | Platform: Udemy | Category: Marketing | Level: Not specified | Instructor: Brennan Zimmer | Learning Product: Course | Skills: Advertising Bing Ads,1351,1
1352,The FERTILE System,Udemy,Health & Fitness,Melanie Rivers,Course,Not specified,1.5 hours,Other Health & Fitness Fertility,5.0,2.0,Public Dataset,,the fertile system,True,5.0,False,False,the fertile system||udemy,1304,Title: The FERTILE System | Platform: Udemy | Category: Health & Fitness | Level: Not specified | Instructor: Melanie Rivers | Learning Product: Course | Skills: Other Health & Fitness Fertility,1352,1
1353,Epi~nomics: Forecasting Skills for Small Businesses,Udemy,Business,Navine Christian,Course,Not specified,1.0 hours,Business Strategy Strategic Thinking,5.0,4.0,Public Dataset,,epi nomics forecasting skills for small businesses,True,5.0,False,False,epi nomics forecasting skills for small businesses||udemy,1305,Title: Epi~nomics: Forecasting Skills for Small Businesses | Platform: Udemy | Category: Business | Level: Not specified | Instructor: Navine Christian | Learning Product: Course | Skills: Business Strategy Strategic Thinking,1353,1
1354,A beginner's guide of Human Resource Management,Udemy,Business,Sidra Mahboob Siyal,Course,Not specified,1.5 hours,Human Resources Unknown,4.9,8.0,Public Dataset,,a beginner s guide of human resource management,True,4.9,False,False,a beginner s guide of human resource management||udemy,1306,Title: A beginner's guide of Human Resource Management | Platform: Udemy | Category: Business | Level: Not specified | Instructor: Sidra Mahboob Siyal | Learning Product: Course | Skills: Human Resources Unknown,1354,1
1355,The Ultimate Guide on How to Become a Designer,Udemy,Design,Martin Perhiniak,Course,Not specified,2.0 hours,Other Design Graphic Design,4.2,385.0,Public Dataset,,the ultimate guide on how to become a designer,True,4.2,False,False,the ultimate guide on how to become a designer||udemy,1307,Title: The Ultimate Guide on How to Become a Designer | Platform: Udemy | Category: Design | Level: Not specified | Instructor: Martin Perhiniak | Learning Product: Course | Skills: Other Design Graphic Design,1355,1
1356,1-Arabic Tayseer– Simplifying Arabic For Beginners–PART ONE,Udemy,Teaching & Academics,Mahmoud Ziyada,Course,Not specified,8.0 hours,Language Learning Arabic Language,5.0,8.0,Public Dataset,,1 arabic tayseer simplifying arabic for beginners part one,True,5.0,False,False,1 arabic tayseer simplifying arabic for beginners part one||udemy,1308,Title: 1-Arabic Tayseer– Simplifying Arabic For Beginners–PART ONE | Platform: Udemy | Category: Teaching & Academics | Level: Not specified | Instructor: Mahmoud Ziyada | Learning Product: Course | Skills: Language Learning Arabic Language,1356,1
1357,Advanced Financial Management for CA/CMA/CFA/ACCA/CS/MBA,Udemy,Finance & Accounting,"Raja Natarajan, B.Com., PGDBA, FCA",Course,Not specified,44.5 hours,Finance Financial Management,4.4,425.0,Public Dataset,,advanced financial management for ca cma cfa acca cs mba,True,4.4,False,False,advanced financial management for ca cma cfa acca cs mba||udemy,1309,"Title: Advanced Financial Management for CA/CMA/CFA/ACCA/CS/MBA | Platform: Udemy | Category: Finance & Accounting | Level: Not specified | Instructor: Raja Natarajan, B.Com., PGDBA, FCA | Learning Product: Course | Skills: Finance Financial Management",1357,1
1358,How To Plan For a Baby : Emotionally and Financially.,Udemy,Personal Development,Nilotpala Sarma,Course,Not specified,1.5 hours,Parenting & Relationships Parenting,5.0,6.0,Public Dataset,,how to plan for a baby emotionally and financially,True,5.0,False,False,how to plan for a baby emotionally and financially||udemy,1310,Title: How To Plan For a Baby : Emotionally and Financially. | Platform: Udemy | Category: Personal Development | Level: Not specified | Instructor: Nilotpala Sarma | Learning Product: Course | Skills: Parenting & Relationships Parenting,1358,1
1359,Architecture Design of 1000 sqmt High-end Luxurious Bungalow,Udemy,Design,Hokydemy Team,Course,Not specified,1.0 hours,Architectural Design Unknown,5.0,5.0,Public Dataset,,architecture design of 1000 sqmt high end luxurious bungalow,True,5.0,False,False,architecture design of 1000 sqmt high end luxurious bungalow||udemy,1311,Title: Architecture Design of 1000 sqmt High-end Luxurious Bungalow | Platform: Udemy | Category: Design | Level: Not specified | Instructor: Hokydemy Team | Learning Product: Course | Skills: Architectural Design Unknown,1359,1
1360,Excel for Accounting,Udemy,Business,ThinkTank Careers,Course,Not specified,3.0 hours,Entrepreneurship Excel,4.0,208.0,Public Dataset,,excel for accounting,True,4.0,False,False,excel for accounting||udemy,1312,Title: Excel for Accounting | Platform: Udemy | Category: Business | Level: Not specified | Instructor: ThinkTank Careers | Learning Product: Course | Skills: Entrepreneurship Excel,1360,1
1361,How To Validate Any Business Idea,Udemy,Business,"William U. Peña, MBA",Course,Not specified,1.0 hours,Entrepreneurship Business Idea Generation,4.5,1254.0,Public Dataset,,how to validate any business idea,True,4.5,False,False,how to validate any business idea||udemy,1313,"Title: How To Validate Any Business Idea | Platform: Udemy | Category: Business | Level: Not specified | Instructor: William U. Peña, MBA | Learning Product: Course | Skills: Entrepreneurship Business Idea Generation",1361,1
1362,Facebook Ads Masterclass: The Complete Guide for beginners,Udemy,Marketing,Matt Relish,Course,Not specified,2.0 hours,Social Media Marketing Facebook Ads,5.0,1.0,Public Dataset,,facebook ads masterclass the complete guide for beginners,True,5.0,False,False,facebook ads masterclass the complete guide for beginners||udemy,1314,Title: Facebook Ads Masterclass: The Complete Guide for beginners | Platform: Udemy | Category: Marketing | Level: Not specified | Instructor: Matt Relish | Learning Product: Course | Skills: Social Media Marketing Facebook Ads,1362,1
1363,Voice-Over Marketing: Get More Voice Over Jobs in Less Time!,Udemy,Marketing,Peter Baker,Course,Not specified,2.5 hours,Product Marketing Voice-Over,4.8,263.0,Public Dataset,,voice over marketing get more voice over jobs in less time,True,4.8,False,False,voice over marketing get more voice over jobs in less time||udemy,1315,Title: Voice-Over Marketing: Get More Voice Over Jobs in Less Time! | Platform: Udemy | Category: Marketing | Level: Not specified | Instructor: Peter Baker | Learning Product: Course | Skills: Product Marketing Voice-Over,1363,1
1364,JavaScript Math Games project for learning code from scratch,Udemy,Development,Laurence Svekis,Course,Not specified,3.5 hours,Game Development JavaScript,5.0,1.0,Public Dataset,,javascript math games project for learning code from scratch,True,5.0,False,False,javascript math games project for learning code from scratch||udemy,1316,Title: JavaScript Math Games project for learning code from scratch | Platform: Udemy | Category: Development | Level: Not specified | Instructor: Laurence Svekis | Learning Product: Course | Skills: Game Development JavaScript,1364,1
1365,iPhone Photography | Take Professional Photos On Your iPhone,Udemy,Photography & Video,Dale McManus,Course,Not specified,1.5 hours,Digital Photography iPhone Photography,4.6,16425.0,Public Dataset,,iphone photography take professional photos on your iphone,True,4.6,False,False,iphone photography take professional photos on your iphone||udemy,1317,Title: iPhone Photography | Take Professional Photos On Your iPhone | Platform: Udemy | Category: Photography & Video | Level: Not specified | Instructor: Dale McManus | Learning Product: Course | Skills: Digital Photography iPhone Photography,1365,1
1366,javascript beginner to advanced,Udemy,Development,Rohel Ahmed,Course,Not specified,1.0 hours,Mobile Development JavaScript,4.4,7.0,Public Dataset,,javascript beginner to advanced,True,4.4,False,False,javascript beginner to advanced||udemy,1318,Title: javascript beginner to advanced | Platform: Udemy | Category: Development | Level: Not specified | Instructor: Rohel Ahmed | Learning Product: Course | Skills: Mobile Development JavaScript,1366,1
1367,Avoiding Common Mistakes when hiring Court Experts,Udemy,Business,Stanley S Bezuidenhout,Course,Not specified,0.5166666666666667 hours,Business Law Legal Research,5.0,1.0,Public Dataset,,avoiding common mistakes when hiring court experts,True,5.0,False,False,avoiding common mistakes when hiring court experts||udemy,1319,Title: Avoiding Common Mistakes when hiring Court Experts | Platform: Udemy | Category: Business | Level: Not specified | Instructor: Stanley S Bezuidenhout | Learning Product: Course | Skills: Business Law Legal Research,1367,1
1368,Unreal Engine Blueprint Game Developer,Udemy,Development,Ben Tristem,Course,Not specified,10.5 hours,Game Development Unreal Engine Blueprints,4.6,5103.0,Public Dataset,,unreal engine blueprint game developer,True,4.6,False,False,unreal engine blueprint game developer||udemy,1320,Title: Unreal Engine Blueprint Game Developer | Platform: Udemy | Category: Development | Level: Not specified | Instructor: Ben Tristem | Learning Product: Course | Skills: Game Development Unreal Engine Blueprints,1368,1
1369,Tekla Shop drawings Steel Structure,Udemy,Teaching & Academics,Ahmad Traboulsi,Course,Not specified,3.5 hours,Engineering Tekla Structures,4.8,25.0,Public Dataset,,tekla shop drawings steel structure,True,4.8,False,False,tekla shop drawings steel structure||udemy,1321,Title: Tekla Shop drawings Steel Structure | Platform: Udemy | Category: Teaching & Academics | Level: Not specified | Instructor: Ahmad Traboulsi | Learning Product: Course | Skills: Engineering Tekla Structures,1369,1
1370,Create YouTube Videos with Microsoft PowerPoint 2016,Udemy,Photography & Video,Brian Jackson,Course,Not specified,1.5 hours,Video Design PowerPoint,4.7,7.0,Public Dataset,,create youtube videos with microsoft powerpoint 2016,True,4.7,False,False,create youtube videos with microsoft powerpoint 2016||udemy,1322,Title: Create YouTube Videos with Microsoft PowerPoint 2016 | Platform: Udemy | Category: Photography & Video | Level: Not specified | Instructor: Brian Jackson | Learning Product: Course | Skills: Video Design PowerPoint,1370,1
1371,Better Virtual Meetings: How to Lead Effective Meetings,Udemy,Business,Hassan Osman,Course,Not specified,1.0 hours,Management Meetings,4.5,6027.0,Public Dataset,,better virtual meetings how to lead effective meetings,True,4.5,False,False,better virtual meetings how to lead effective meetings||udemy,1323,Title: Better Virtual Meetings: How to Lead Effective Meetings | Platform: Udemy | Category: Business | Level: Not specified | Instructor: Hassan Osman | Learning Product: Course | Skills: Management Meetings,1371,1
1372,The Data Science Course 2021: Complete Data Science Bootcamp,Udemy,Development,365 Careers,Course,Not specified,28.5 hours,Data Science Data Analysis,4.5,94707.0,Public Dataset,,the data science course 2021 complete data science bootcamp,True,4.5,False,False,the data science course 2021 complete data science bootcamp||udemy,1324,Title: The Data Science Course 2021: Complete Data Science Bootcamp | Platform: Udemy | Category: Development | Level: Not specified | Instructor: 365 Careers | Learning Product: Course | Skills: Data Science Data Analysis,1372,1
1373,Escaping the matrix,Udemy,Teaching & Academics,Shannon Gilmour,Course,Not specified,7.5 hours,Other Teaching & Academics Education,0.0,0.0,Public Dataset,,escaping the matrix,False,,False,False,escaping the matrix||udemy,1325,Title: Escaping the matrix | Platform: Udemy | Category: Teaching & Academics | Level: Not specified | Instructor: Shannon Gilmour | Learning Product: Course | Skills: Other Teaching & Academics Education,1373,1
1374,Linux Administration Bootcamp: Go from Beginner to Advanced,Udemy,IT & Software,Jason Cannon,Course,Not specified,9.0 hours,Operating Systems & Servers Linux Administration,4.5,17572.0,Public Dataset,,linux administration bootcamp go from beginner to advanced,True,4.5,False,False,linux administration bootcamp go from beginner to advanced||udemy,1326,Title: Linux Administration Bootcamp: Go from Beginner to Advanced | Platform: Udemy | Category: IT & Software | Level: Not specified | Instructor: Jason Cannon | Learning Product: Course | Skills: Operating Systems & Servers Linux Administration,1374,1
1375,Amazon FBA as a Private Label Business Launching Platform,Udemy,Business,Damir Šerbečić,Course,Not specified,7.5 hours,E-Commerce Amazon FBA,4.6,2160.0,Public Dataset,,amazon fba as a private label business launching platform,True,4.6,False,False,amazon fba as a private label business launching platform||udemy,1327,Title: Amazon FBA as a Private Label Business Launching Platform | Platform: Udemy | Category: Business | Level: Not specified | Instructor: Damir Šerbečić | Learning Product: Course | Skills: E-Commerce Amazon FBA,1375,1
1376,Mastering Java Programming,Udemy,Development,SACHIN NANDHA SABARISH J,Course,Not specified,18.5 hours,Programming Languages Java,5.0,3.0,Public Dataset,,mastering java programming,True,5.0,False,False,mastering java programming||udemy,1328,Title: Mastering Java Programming | Platform: Udemy | Category: Development | Level: Not specified | Instructor: SACHIN NANDHA SABARISH J | Learning Product: Course | Skills: Programming Languages Java,1376,1
1377,Ayurveda Lifestyle Practices for Balance and Bliss,Udemy,Personal Development,Lissa Coffey,Course,Not specified,2.5 hours,Happiness Ayurveda,4.9,90.0,Public Dataset,,ayurveda lifestyle practices for balance and bliss,True,4.9,False,False,ayurveda lifestyle practices for balance and bliss||udemy,1329,Title: Ayurveda Lifestyle Practices for Balance and Bliss | Platform: Udemy | Category: Personal Development | Level: Not specified | Instructor: Lissa Coffey | Learning Product: Course | Skills: Happiness Ayurveda,1377,1
1378,Cryptocurrency 101: A Simplified Guide,Udemy,Finance & Accounting,Anuj Vohra,Course,Not specified,1.5 hours,Cryptocurrency & Blockchain Cryptocurrency,5.0,1.0,Public Dataset,,cryptocurrency 101 a simplified guide,True,5.0,False,False,cryptocurrency 101 a simplified guide||udemy,1330,Title: Cryptocurrency 101: A Simplified Guide | Platform: Udemy | Category: Finance & Accounting | Level: Not specified | Instructor: Anuj Vohra | Learning Product: Course | Skills: Cryptocurrency & Blockchain Cryptocurrency,1378,1
1379,Business Strategy: Competitive Analysis and Strategic Planning,Udemy,Business,365 Careers,Course,All Levels,Not specified,"Business Strategy, Competitive Analysis, Strategic Planning, Strategic Decision-Making",4.5,23366.0,Curated,,business strategy competitive analysis and strategic planning,True,4.5,False,False,business strategy competitive analysis and strategic planning||udemy,1331,"Title: Business Strategy: Competitive Analysis and Strategic Planning | Platform: Udemy | Category: Business | Level: All Levels | Instructor: 365 Careers | Learning Product: Course | Skills: Business Strategy, Competitive Analysis, Strategic Planning, Strategic Decision-Making",1379,1
1380,Complete Linux course: Become a Linux professional,Udemy,IT & Software,Muhammed El-LawendI,Course,Not specified,14.0 hours,Operating Systems & Servers Linux,4.7,2621.0,Public Dataset,,complete linux course become a linux professional,True,4.7,False,False,complete linux course become a linux professional||udemy,1332,Title: Complete Linux course: Become a Linux professional | Platform: Udemy | Category: IT & Software | Level: Not specified | Instructor: Muhammed El-LawendI | Learning Product: Course | Skills: Operating Systems & Servers Linux,1380,1
1381,Using Machine Learning to Combat Money Laundering,Udemy,Finance & Accounting,Riskpro Learning,Course,Not specified,0.5666666666666667 hours,Compliance Anti-Money Laundering,4.3,30.0,Public Dataset,,using machine learning to combat money laundering,True,4.3,False,False,using machine learning to combat money laundering||udemy,1333,Title: Using Machine Learning to Combat Money Laundering | Platform: Udemy | Category: Finance & Accounting | Level: Not specified | Instructor: Riskpro Learning | Learning Product: Course | Skills: Compliance Anti-Money Laundering,1381,1
1382,The Complete 2021 Flutter Development Bootcamp with Dart,Udemy,Development,Dr. Angela Yu,Course,Not specified,28.5 hours,Mobile Development Google Flutter,4.6,34296.0,Public Dataset,,the complete 2021 flutter development bootcamp with dart,True,4.6,False,False,the complete 2021 flutter development bootcamp with dart||udemy,1334,Title: The Complete 2021 Flutter Development Bootcamp with Dart | Platform: Udemy | Category: Development | Level: Not specified | Instructor: Dr. Angela Yu | Learning Product: Course | Skills: Mobile Development Google Flutter,1382,1
1383,ANIMAL REIKI: Animal Reiki Energy Healing Certification!,Udemy,Lifestyle,Learn Online,Course,Not specified,3.5 hours,Esoteric Practices Animal Reiki,4.6,18.0,Public Dataset,,animal reiki animal reiki energy healing certification,True,4.6,False,False,animal reiki animal reiki energy healing certification||udemy,1335,Title: ANIMAL REIKI: Animal Reiki Energy Healing Certification! | Platform: Udemy | Category: Lifestyle | Level: Not specified | Instructor: Learn Online | Learning Product: Course | Skills: Esoteric Practices Animal Reiki,1383,1
1384,#1 Ultimate Crypto Currency Investing Program + Extras,Udemy,Finance & Accounting,James Part Time Entrepreneur,Course,Not specified,3.5 hours,Cryptocurrency & Blockchain Cryptocurrency,4.0,245.0,Public Dataset,,1 ultimate crypto currency investing program extras,True,4.0,False,False,1 ultimate crypto currency investing program extras||udemy,1336,Title: #1 Ultimate Crypto Currency Investing Program + Extras | Platform: Udemy | Category: Finance & Accounting | Level: Not specified | Instructor: James Part Time Entrepreneur | Learning Product: Course | Skills: Cryptocurrency & Blockchain Cryptocurrency,1384,1
1385,OBIEE 12c Visual Analyzer Developer Course,Udemy,Office Productivity,Sanjay Singh,Course,Not specified,1.5 hours,Oracle Oracle Business Intelligence,4.4,34.0,Public Dataset,,obiee 12c visual analyzer developer course,True,4.4,False,False,obiee 12c visual analyzer developer course||udemy,1337,Title: OBIEE 12c Visual Analyzer Developer Course | Platform: Udemy | Category: Office Productivity | Level: Not specified | Instructor: Sanjay Singh | Learning Product: Course | Skills: Oracle Oracle Business Intelligence,1385,1
1386,Understanding and Reducing Job Burnout and Stress,Udemy,Personal Development,Dr. Moriel McDuffy,Course,Not specified,1.5 hours,Stress Management Unknown,5.0,6.0,Public Dataset,,understanding and reducing job burnout and stress,True,5.0,False,False,understanding and reducing job burnout and stress||udemy,1338,Title: Understanding and Reducing Job Burnout and Stress | Platform: Udemy | Category: Personal Development | Level: Not specified | Instructor: Dr. Moriel McDuffy | Learning Product: Course | Skills: Stress Management Unknown,1386,1
1387,Dashboard Design Fundamentals [2021] - Dashboards that work,Udemy,Business,Joshua Brindley,Course,Not specified,5.0 hours,Business Analytics & Intelligence Data Visualization,4.4,2.0,Public Dataset,,dashboard design fundamentals 2021 dashboards that work,True,4.4,False,False,dashboard design fundamentals 2021 dashboards that work||udemy,1339,Title: Dashboard Design Fundamentals [2021] - Dashboards that work | Platform: Udemy | Category: Business | Level: Not specified | Instructor: Joshua Brindley | Learning Product: Course | Skills: Business Analytics & Intelligence Data Visualization,1387,1
1388,Blender 2.8 Architectural Course -Beginner to Intermediate,Udemy,Design,Thomas McDonald,Course,Not specified,7.0 hours,Architectural Design Blender,4.4,267.0,Public Dataset,,blender 2 8 architectural course beginner to intermediate,True,4.4,False,False,blender 2 8 architectural course beginner to intermediate||udemy,1340,Title: Blender 2.8 Architectural Course -Beginner to Intermediate | Platform: Udemy | Category: Design | Level: Not specified | Instructor: Thomas McDonald | Learning Product: Course | Skills: Architectural Design Blender,1388,1
1389,Learn Proper Size and Fit For Women's Garments,Udemy,Lifestyle,BJ Wilson,Course,Not specified,0.5333333333333333 hours,Beauty & Makeup Fashion,0.0,0.0,Public Dataset,,learn proper size and fit for women s garments,False,,False,False,learn proper size and fit for women s garments||udemy,1341,Title: Learn Proper Size and Fit For Women's Garments | Platform: Udemy | Category: Lifestyle | Level: Not specified | Instructor: BJ Wilson | Learning Product: Course | Skills: Beauty & Makeup Fashion,1389,1
